NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR
515200,Cable and Other Subscription Programming,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,60,6.3,0.09,2,36.25,"75,390",5.6,22.06,26.98,37.75,44.79,50.86,"45,880","56,120","78,530","93,160","105,780",,,2014
515200,Cable and Other Subscription Programming,13-1161,Market Research Analysts and Marketing Specialists,detailed,610,8.5,0.94,11,34.84,"72,470",2.3,18.63,23.67,32.91,44.97,55.9,"38,750","49,230","68,460","93,540","116,280",,,2014
515200,Cable and Other Subscription Programming,13-2051,Financial Analysts,detailed,270,7.8,0.41,4,36.22,"75,340",1.7,25.72,29.83,35.07,42.03,49.33,"53,500","62,040","72,940","87,430","102,600",,,2014
515200,Cable and Other Subscription Programming,15-1121,Computer Systems Analysts,detailed,220,15.4,0.35,4,42.62,"88,640",4.8,24.35,30.54,40.79,53.3,67.48,"50,650","63,530","84,850","110,870","140,370",,,2014
515200,Cable and Other Subscription Programming,15-1141,Database Administrators,detailed,90,20.6,0.14,3,43.36,"90,200",5.7,21.32,29.39,41.2,58.17,70.4,"44,340","61,140","85,690","121,000","146,420",,,2014
517100,Wired Telecommunications Carriers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,840,7.7,0.14,1,37.71,"78,430",2.2,23.18,28.57,36.35,46.28,56.09,"48,220","59,420","75,600","96,270","116,670",,,2014
517100,Wired Telecommunications Carriers,13-1161,Market Research Analysts and Marketing Specialists,detailed,"4,790",3.5,0.79,6,43.12,"89,690",1.8,21.03,28.25,41.32,56.51,69.83,"43,730","58,750","85,940","117,550","145,240",,,2014
517100,Wired Telecommunications Carriers,13-2031,Budget Analysts,detailed,670,11.7,0.11,1,41.08,"85,440",2,26.61,32.38,40.1,48.69,58.51,"55,350","67,360","83,400","101,270","121,700",,,2014
517100,Wired Telecommunications Carriers,13-2041,Credit Analysts,detailed,580,17.1,0.1,~,32.99,"68,620",1.4,23.17,26.81,32.22,37.21,45.17,"48,190","55,760","67,010","77,400","93,960",,,2014
517100,Wired Telecommunications Carriers,13-2051,Financial Analysts,detailed,"2,610",6.9,0.43,2,40.87,"85,000",1.5,24.84,31.82,40.57,48.54,57.44,"51,660","66,200","84,390","100,970","119,470",,,2014
517100,Wired Telecommunications Carriers,15-1121,Computer Systems Analysts,detailed,"5,660",5.4,0.93,4,41.82,"86,990",1.9,25.7,30.68,38.19,50.11,65.45,"53,460","63,810","79,430","104,220","136,140",,,2014
517100,Wired Telecommunications Carriers,15-1122,Information Security Analysts,detailed,"1,920",11.5,0.32,2,44.3,"92,140",2.2,25.91,33.25,45,54.51,62.45,"53,890","69,150","93,590","113,370","129,890",,,2014
517100,Wired Telecommunications Carriers,15-1141,Database Administrators,detailed,"3,680",4.5,0.61,4,42.75,"88,910",1.2,26.16,34,42.97,51.99,58.85,"54,410","70,730","89,380","108,140","122,400",,,2014
517100,Wired Telecommunications Carriers,15-2031,Operations Research Analysts,detailed,460,13.9,0.08,~,38.23,"79,520",4.1,20.96,27.18,35.6,45.68,58.98,"43,610","56,540","74,050","95,020","122,670",,,2014
517200,Wireless Telecommunications Carriers (except Satellite),13-1161,Market Research Analysts and Marketing Specialists,detailed,"1,340",6,0.84,5,46.12,"95,920",3,23.76,33.92,44.78,55.72,68.3,"49,420","70,550","93,150","115,910","142,060",,,2014
517200,Wireless Telecommunications Carriers (except Satellite),13-2031,Budget Analysts,detailed,430,29.1,0.27,1,44.66,"92,900",3.5,26.13,32.64,43.61,53.82,62.6,"54,350","67,880","90,700","111,950","130,220",,,2014
517200,Wireless Telecommunications Carriers (except Satellite),13-2041,Credit Analysts,detailed,**,**,**,~,24.67,"51,320",4.2,17.28,19.82,22.59,27.52,36.24,"35,950","41,220","46,990","57,240","75,380",,,2014
517200,Wireless Telecommunications Carriers (except Satellite),13-2051,Financial Analysts,detailed,990,5.7,0.62,2,39.92,"83,030",2.2,24.27,30.56,38.35,46.26,56.62,"50,470","63,570","79,760","96,210","117,760",,,2014
517200,Wireless Telecommunications Carriers (except Satellite),15-1121,Computer Systems Analysts,detailed,"1,630",7,1.02,4,41.73,"86,790",2.1,24.47,32.22,41.31,51.08,59.84,"50,900","67,010","85,920","106,250","124,460",,,2014
517200,Wireless Telecommunications Carriers (except Satellite),15-1122,Information Security Analysts,detailed,830,15,0.52,1,48.9,"101,710",3.7,30.48,42.74,50.82,56.32,62.01,"63,400","88,900","105,700","117,140","128,970",,,2014
517200,Wireless Telecommunications Carriers (except Satellite),15-1141,Database Administrators,detailed,"1,200",4.2,0.76,2,39.42,"82,000",2.7,25.63,31.29,37.47,46.39,56.97,"53,300","65,080","77,940","96,500","118,490",,,2014
517200,Wireless Telecommunications Carriers (except Satellite),15-2031,Operations Research Analysts,detailed,90,14.9,0.05,~,49.62,"103,220",4.8,26.09,38.17,49.11,64.07,73.12,"54,270","79,380","102,150","133,260","152,080",,,2014
517400,Satellite Telecommunications,13-1161,Market Research Analysts and Marketing Specialists,detailed,50,17.5,0.55,2,44.05,"91,630",5.3,24.54,32.8,43.53,58.19,68.16,"51,050","68,230","90,550","121,030","141,780",,,2014
517400,Satellite Telecommunications,13-2051,Financial Analysts,detailed,30,11,0.39,1,43.93,"91,380",4,26.61,31.79,44.41,54.67,62.06,"55,350","66,130","92,380","113,710","129,070",,,2014
517400,Satellite Telecommunications,15-1121,Computer Systems Analysts,detailed,110,25.2,1.27,2,46.05,"95,790",5.9,30.59,35.19,45.45,55.59,65.65,"63,630","73,200","94,530","115,630","136,540",,,2014
517400,Satellite Telecommunications,15-1122,Information Security Analysts,detailed,**,**,**,1,48.31,"100,480",15,21.12,28.76,45.97,62.09,76.26,"43,920","59,820","95,610","129,160","158,620",,,2014
517900,Other Telecommunications,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,90,18.1,0.12,1,36.47,"75,860",4.4,20.59,26.66,36.28,45.95,54.72,"42,830","55,460","75,470","95,590","113,820",,,2014
517900,Other Telecommunications,13-1161,Market Research Analysts and Marketing Specialists,detailed,"1,040",11.8,1.36,5,37.85,"78,740",6.3,16.89,23.83,34.04,51.53,66.78,"35,120","49,570","70,800","107,170","138,910",,,2014
517900,Other Telecommunications,13-2031,Budget Analysts,detailed,50,16.3,0.07,~,38.95,"81,020",6.2,19.28,28.39,37.4,48.93,59.89,"40,090","59,050","77,790","101,780","124,560",,,2014
517900,Other Telecommunications,13-2051,Financial Analysts,detailed,300,11.5,0.39,2,37.62,"78,250",4.4,21.42,27.57,35.17,44.24,57.93,"44,550","57,350","73,140","92,020","120,500",,,2014
517900,Other Telecommunications,15-1121,Computer Systems Analysts,detailed,840,8.3,1.1,4,41.96,"87,290",2.8,25.25,31.51,39.65,50.37,62.09,"52,510","65,540","82,480","104,760","129,150",,,2014
517900,Other Telecommunications,15-1122,Information Security Analysts,detailed,**,**,**,1,45,"93,600",2.5,24.65,33.07,44.38,55.67,69.87,"51,280","68,790","92,310","115,800","145,320",,,2014
517900,Other Telecommunications,15-1141,Database Administrators,detailed,410,12.9,0.54,3,39.02,"81,160",2.8,23.37,28.94,38.6,48.87,57.48,"48,610","60,200","80,290","101,660","119,550",,,2014
517900,Other Telecommunications,15-2031,Operations Research Analysts,detailed,150,27.1,0.19,1,39.31,"81,770",8.1,21.37,26.97,38.32,47.35,62.77,"44,440","56,100","79,710","98,500","130,560",,,2014
518200,"Data Processing, Hosting, and Related Services",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,230,10.3,0.09,1,32.33,"67,250",2.8,16.95,23.46,30.89,40.37,49.27,"35,250","48,800","64,250","83,960","102,490",,,2014
518200,"Data Processing, Hosting, and Related Services",13-1161,Market Research Analysts and Marketing Specialists,detailed,"2,900",5.1,1.06,8,36.84,"76,630",2,18.55,24.11,33.49,47.03,60.6,"38,580","50,150","69,650","97,820","126,050",,,2014
518200,"Data Processing, Hosting, and Related Services",13-2031,Budget Analysts,detailed,130,34.4,0.05,1,38.99,"81,110",6.2,21.73,26.75,37.25,51.05,59.83,"45,190","55,640","77,480","106,190","124,440",,,2014
518200,"Data Processing, Hosting, and Related Services",13-2041,Credit Analysts,detailed,450,19.2,0.17,1,38.24,"79,550",5.3,20.01,25.9,37.57,48.24,58.39,"41,620","53,880","78,140","100,340","121,450",,,2014
518200,"Data Processing, Hosting, and Related Services",13-2051,Financial Analysts,detailed,"1,440",4.4,0.52,2,36.79,"76,530",2.8,20.4,25.87,34.35,45.04,58.74,"42,430","53,800","71,460","93,680","122,180",,,2014
518200,"Data Processing, Hosting, and Related Services",15-1121,Computer Systems Analysts,detailed,"19,960",6.8,7.28,21,42.07,"87,520",1.9,24.45,31.2,40.31,51.42,64.19,"50,850","64,900","83,840","106,950","133,510",,,2014
518200,"Data Processing, Hosting, and Related Services",15-1122,Information Security Analysts,detailed,"2,570",7.1,0.94,3,45.09,"93,780",2,25.69,33.95,44.2,55.48,67.49,"53,440","70,610","91,940","115,390","140,380",,,2014
518200,"Data Processing, Hosting, and Related Services",15-1141,Database Administrators,detailed,"3,910",6.9,1.43,9,40.89,"85,050",2.7,21.46,28.84,40.01,51.24,60.86,"44,650","60,000","83,230","106,590","126,590",,,2014
518200,"Data Processing, Hosting, and Related Services",15-2031,Operations Research Analysts,detailed,"1,410",7,0.51,2,35.65,"74,160",3,19.99,25.09,33.56,43.92,55.51,"41,590","52,180","69,800","91,340","115,460",,,2014
518200,"Data Processing, Hosting, and Related Services",15-2041,Statisticians,detailed,400,22,0.15,1,*,*,*,*,*,*,*,*,*,*,*,*,*,,,2014
519100,Other Information Services,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,270,29.5,0.13,1,40.57,"84,390",4.1,24.5,29.3,37.08,51.96,61.91,"50,970","60,940","77,120","108,070","128,770",,,2014
519100,Other Information Services,13-1161,Market Research Analysts and Marketing Specialists,detailed,"6,160",9.2,2.96,12,35.34,"73,520",2.7,16.19,22.68,32.45,45.53,59.41,"33,670","47,170","67,490","94,700","123,580",,,2014
519100,Other Information Services,13-2031,Budget Analysts,detailed,**,**,**,~,39.95,"83,090",4.9,26,30.54,37.13,48.15,59.14,"54,090","63,520","77,230","100,160","123,020",,,2014
519100,Other Information Services,13-2051,Financial Analysts,detailed,"1,280",14.7,0.62,1,51.69,"107,510",5.7,27.28,35.1,45.49,62.5,83.99,"56,750","73,000","94,610","129,990","174,700",,,2014
519100,Other Information Services,15-1121,Computer Systems Analysts,detailed,"3,040",32.3,1.46,3,48.44,"100,760",4.9,26.54,35.11,46.42,60.68,74.15,"55,190","73,030","96,560","126,220","154,240",,,2014
519100,Other Information Services,15-1122,Information Security Analysts,detailed,**,**,**,1,43.92,"91,360",5.4,20.11,30.43,44.74,56.53,69.23,"41,830","63,300","93,050","117,570","144,000",,,2014
519100,Other Information Services,15-1141,Database Administrators,detailed,"1,410",19.6,0.68,4,42.4,"88,180",2.8,22.11,31.03,41.61,53.13,63.3,"45,980","64,540","86,550","110,510","131,660",,,2014
519100,Other Information Services,15-2031,Operations Research Analysts,detailed,580,18.4,0.28,1,46.28,"96,250",5.4,24.02,29.88,41.26,57.18,74.33,"49,960","62,160","85,810","118,930","154,600",,,2014
519100,Other Information Services,15-2041,Statisticians,detailed,**,**,**,1,55.01,"114,420",15.3,11.63,27.98,53.21,69.79,#,"24,180","58,190","110,680","145,160",#,,,2014
521100,Monetary Authorities-Central Bank,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,50,17.1,0.28,10,34.13,"70,990",4.4,20.37,24.41,33.05,41.51,48.91,"42,360","50,780","68,740","86,340","101,720",,,2014
521100,Monetary Authorities-Central Bank,13-1161,Market Research Analysts and Marketing Specialists,detailed,70,17.5,0.42,10,41,"85,290",6,22.38,28.2,40.35,50.57,60.33,"46,550","58,660","83,920","105,190","125,490",,,2014
521100,Monetary Authorities-Central Bank,13-2031,Budget Analysts,detailed,70,22.9,0.4,3,34.19,"71,110",3.6,20.48,28.96,33.8,39.77,48.73,"42,600","60,250","70,300","82,720","101,360",,,2014
521100,Monetary Authorities-Central Bank,13-2041,Credit Analysts,detailed,160,11.1,0.9,7,43.18,"89,810",7.1,22.08,27.68,38.34,53.59,77.13,"45,920","57,570","79,740","111,470","160,420",,,2014
521100,Monetary Authorities-Central Bank,13-2051,Financial Analysts,detailed,**,**,**,15,44.29,"92,130",5.6,25.38,31.23,39.6,52.21,69.64,"52,800","64,950","82,380","108,590","144,850",,,2014
521100,Monetary Authorities-Central Bank,15-1121,Computer Systems Analysts,detailed,510,12.9,2.95,10,45.73,"95,120",4.8,30.16,35.31,44.86,55.39,66.06,"62,730","73,450","93,310","115,220","137,410",,,2014
521100,Monetary Authorities-Central Bank,15-1122,Information Security Analysts,detailed,320,19.7,1.86,8,44.3,"92,150",2.3,30.77,35.87,42.94,52.51,62.65,"63,990","74,610","89,310","109,230","130,310",,,2014
521100,Monetary Authorities-Central Bank,15-1141,Database Administrators,detailed,170,31.7,1,9,43.96,"91,430",5.1,23.68,32.57,43.45,55.47,66.41,"49,260","67,750","90,380","115,370","138,130",,,2014
521100,Monetary Authorities-Central Bank,15-2031,Operations Research Analysts,detailed,150,20.3,0.89,10,43.71,"90,910",14.8,21.91,26.87,34.63,44.89,86.62,"45,570","55,880","72,030","93,370","180,170",,,2014
521100,Monetary Authorities-Central Bank,15-2041,Statisticians,detailed,210,14.4,1.23,5,50.63,"105,320",8,27.67,34.04,46.77,63.71,79.69,"57,560","70,810","97,280","132,510","165,770",,,2014
522100,Depository Credit Intermediation,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,"1,820",4.5,0.11,1,31.42,"65,360",2,18.58,22.34,28.73,37.21,47.7,"38,650","46,470","59,750","77,410","99,210",,,2014
522100,Depository Credit Intermediation,13-1161,Market Research Analysts and Marketing Specialists,detailed,"8,160",3,0.48,4,33.08,"68,800",1.5,17.49,22.62,30.22,41.85,54.09,"36,370","47,040","62,870","87,040","112,500",,,2014
522100,Depository Credit Intermediation,13-2031,Budget Analysts,detailed,440,23.9,0.03,~,39.82,"82,820",3.8,24.41,30.1,37.42,48.98,58.69,"50,770","62,600","77,830","101,880","122,080",,,2014
522100,Depository Credit Intermediation,13-2041,Credit Analysts,detailed,"20,560",2.3,1.22,6,35.41,"73,650",1,19.01,23.68,31.69,42.95,58.15,"39,530","49,250","65,920","89,340","120,960",,,2014
522100,Depository Credit Intermediation,13-2051,Financial Analysts,detailed,"20,920",6.3,1.24,3,42.91,"89,250",3.2,22.53,28.25,37.19,48.8,71.8,"46,870","58,750","77,360","101,500","149,340",,,2014
522100,Depository Credit Intermediation,15-1121,Computer Systems Analysts,detailed,"12,040",3.1,0.71,2,40.87,"85,010",1.5,24.19,30.6,39.62,50.02,59.18,"50,310","63,650","82,410","104,030","123,090",,,2014
522100,Depository Credit Intermediation,15-1122,Information Security Analysts,detailed,"6,010",6.8,0.36,2,45.38,"94,390",1.5,26.79,34.74,44.68,55.98,66.97,"55,720","72,250","92,930","116,450","139,300",,,2014
522100,Depository Credit Intermediation,15-1141,Database Administrators,detailed,"3,000",6.2,0.18,1,43.25,"89,960",2,23.69,31.5,43.31,54.68,64.71,"49,280","65,520","90,080","113,740","134,600",,,2014
522100,Depository Credit Intermediation,15-2031,Operations Research Analysts,detailed,"4,360",4.5,0.26,1,33.35,"69,370",1.9,19.25,23.33,30.16,41.56,51.99,"40,040","48,530","62,720","86,440","108,140",,,2014
522200,Nondepository Credit Intermediation,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,490,5.6,0.08,~,37.57,"78,150",3.5,20.87,26.09,35.44,45.4,59.68,"43,410","54,260","73,710","94,420","124,130",,,2014
522200,Nondepository Credit Intermediation,13-1161,Market Research Analysts and Marketing Specialists,detailed,"4,440",6.7,0.76,3,35.97,"74,830",2.2,19.12,25.73,33.9,44.71,57.53,"39,760","53,520","70,500","92,990","119,660",,,2014
522200,Nondepository Credit Intermediation,13-2031,Budget Analysts,detailed,120,9.9,0.02,~,35.81,"74,490",4.1,23.92,27.19,33.38,43.74,54.1,"49,750","56,550","69,440","90,990","112,530",,,2014
522200,Nondepository Credit Intermediation,13-2041,Credit Analysts,detailed,"15,790",4.9,2.7,5,35.87,"74,610",1.6,19.47,24.75,32.32,43.07,58.17,"40,500","51,470","67,230","89,580","121,000",,,2014
522200,Nondepository Credit Intermediation,13-2051,Financial Analysts,detailed,"9,560",3.5,1.63,3,40.42,"84,080",2.1,22.32,27.75,36.43,48.21,64.69,"46,420","57,720","75,760","100,270","134,560",,,2014
522200,Nondepository Credit Intermediation,15-1121,Computer Systems Analysts,detailed,"7,880",5.5,1.35,2,42.23,"87,830",1.5,25.56,32.31,41.06,51.02,61.32,"53,160","67,200","85,400","106,110","127,540",,,2014
522200,Nondepository Credit Intermediation,15-1122,Information Security Analysts,detailed,"1,430",12.7,0.24,1,45.43,"94,490",1.9,27.03,34.45,44.93,55.42,66.92,"56,210","71,650","93,460","115,260","139,200",,,2014
522200,Nondepository Credit Intermediation,15-1141,Database Administrators,detailed,"1,480",8.9,0.25,1,43.4,"90,280",2,23.44,32.65,44.47,54.69,61.93,"48,750","67,910","92,500","113,760","128,820",,,2014
522200,Nondepository Credit Intermediation,15-2011,Actuaries,detailed,40,36.7,0.01,~,69.33,"144,210",23.4,33.29,49.15,63.96,73.74,#,"69,240","102,240","133,040","153,370",#,,,2014
522200,Nondepository Credit Intermediation,15-2031,Operations Research Analysts,detailed,"3,180",6.1,0.54,1,36.07,"75,020",2.2,20.59,25.24,33.09,44.13,56.65,"42,820","52,510","68,820","91,780","117,820",,,2014
522200,Nondepository Credit Intermediation,15-2041,Statisticians,detailed,160,4.6,0.03,~,45,"93,600",3.7,31.79,38.22,43.77,51.84,59.88,"66,120","79,490","91,040","107,830","124,560",,,2014
522300,Activities Related to Credit Intermediation,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,140,11.2,0.05,~,32.69,"68,000",3.4,20.05,24.32,31.46,37.83,51.17,"41,700","50,580","65,440","78,690","106,440",,,2014
522300,Activities Related to Credit Intermediation,13-1161,Market Research Analysts and Marketing Specialists,detailed,"2,460",8.3,0.86,3,33.89,"70,490",2.5,17.32,22.55,30.7,41.81,55.25,"36,020","46,910","63,850","86,960","114,930",,,2014
522300,Activities Related to Credit Intermediation,13-2031,Budget Analysts,detailed,40,26.3,0.01,~,29.48,"61,310",5.2,17.45,21.7,28.15,35.91,44.97,"36,290","45,130","58,560","74,690","93,530",,,2014
522300,Activities Related to Credit Intermediation,13-2041,Credit Analysts,detailed,"3,190",29.4,1.11,2,37.76,"78,530",3.8,19.57,24.22,33.66,48.97,62.58,"40,700","50,380","70,020","101,850","130,160",,,2014
522300,Activities Related to Credit Intermediation,13-2051,Financial Analysts,detailed,"4,340",18.9,1.51,2,38.97,"81,060",4.5,22.82,27.18,34.08,45.6,63.61,"47,460","56,540","70,880","94,840","132,320",,,2014
522300,Activities Related to Credit Intermediation,15-1121,Computer Systems Analysts,detailed,"5,200",22.7,1.81,2,42.7,"88,810",3.1,25.03,32.72,42.24,51.34,60.78,"52,070","68,060","87,870","106,780","126,420",,,2014
522300,Activities Related to Credit Intermediation,15-1122,Information Security Analysts,detailed,920,16.2,0.32,1,43.91,"91,340",2.6,23.85,32.95,44.3,55.05,65.1,"49,620","68,540","92,140","114,510","135,420",,,2014
522300,Activities Related to Credit Intermediation,15-1141,Database Administrators,detailed,820,8.1,0.29,1,45.03,"93,660",2.5,27.38,33.72,44.13,56.26,67.23,"56,940","70,140","91,790","117,020","139,840",,,2014
522300,Activities Related to Credit Intermediation,15-2031,Operations Research Analysts,detailed,780,11.5,0.27,1,31.27,"65,050",3,17.31,21.35,27.9,37.81,51.28,"36,000","44,410","58,040","78,640","106,670",,,2014
522300,Activities Related to Credit Intermediation,15-2041,Statisticians,detailed,120,38,0.04,~,40.16,"83,530",4.6,23.88,32.84,40.09,48.84,57.04,"49,680","68,320","83,390","101,580","118,640",,,2014
523100,Securities and Commodity Contracts Intermediation and Brokerage,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,370,12.1,0.08,~,35.2,"73,220",2.6,21.29,26.13,33.52,43.53,53.75,"44,290","54,340","69,710","90,550","111,800",,,2014
523100,Securities and Commodity Contracts Intermediation and Brokerage,13-1161,Market Research Analysts and Marketing Specialists,detailed,"4,260",8.1,0.96,3,44.27,"92,080",2.7,21.11,29.07,41.05,55.74,70.84,"43,910","60,460","85,390","115,940","147,340",,,2014
523100,Securities and Commodity Contracts Intermediation and Brokerage,13-2031,Budget Analysts,detailed,90,33.9,0.02,~,39.01,"81,150",4.4,25.9,31.78,37.1,46.19,55.39,"53,880","66,100","77,180","96,070","115,210",,,2014
523100,Securities and Commodity Contracts Intermediation and Brokerage,13-2041,Credit Analysts,detailed,"2,610",9.9,0.59,1,55.28,"114,970",6.2,21.07,31.62,48.2,71.74,#,"43,820","65,770","100,250","149,230",#,,,2014
523100,Securities and Commodity Contracts Intermediation and Brokerage,13-2051,Financial Analysts,detailed,"22,810",4.6,5.15,8,53.13,"110,510",2.6,24.4,32.06,42.67,65.4,#,"50,750","66,690","88,750","136,020",#,,,2014
523100,Securities and Commodity Contracts Intermediation and Brokerage,15-1121,Computer Systems Analysts,detailed,"4,290",7.4,0.97,2,51.08,"106,250",2.6,28.36,36.5,47.13,60.96,79.15,"58,980","75,920","98,020","126,810","164,620",,,2014
523100,Securities and Commodity Contracts Intermediation and Brokerage,15-1122,Information Security Analysts,detailed,"2,730",13.4,0.62,1,51.54,"107,200",3.9,27.25,38.91,51.89,64.68,73.82,"56,670","80,920","107,920","134,540","153,550",,,2014
523100,Securities and Commodity Contracts Intermediation and Brokerage,15-1141,Database Administrators,detailed,"1,280",10.8,0.29,1,45.96,"95,590",2.8,24.82,32.68,45.42,58.57,70.47,"51,630","67,970","94,470","121,820","146,580",,,2014
523100,Securities and Commodity Contracts Intermediation and Brokerage,15-2031,Operations Research Analysts,detailed,"2,020",15.4,0.46,1,49.71,"103,410",7,22.96,30.52,40.7,58.43,#,"47,760","63,480","84,660","121,530",#,,,2014
523200,Securities and Commodity Exchanges,13-1161,Market Research Analysts and Marketing Specialists,detailed,120,38.9,1.75,6,33.48,"69,640",10.9,16.37,19.8,32.38,43.08,55.29,"34,040","41,180","67,350","89,600","115,000",,,2014
523200,Securities and Commodity Exchanges,13-2051,Financial Analysts,detailed,400,17.1,6.09,9,59.81,"124,400",13.6,26.84,34.91,44.47,72.67,#,"55,820","72,610","92,510","151,150",#,,,2014
523200,Securities and Commodity Exchanges,15-1121,Computer Systems Analysts,detailed,**,**,**,3,51.79,"107,720",5.8,30.5,39.25,48.38,63.26,78.24,"63,450","81,640","100,620","131,590","162,750",,,2014
523200,Securities and Commodity Exchanges,15-1122,Information Security Analysts,detailed,**,**,**,1,46.58,"96,880",7.6,32.16,38.09,45.58,57.13,68.3,"66,890","79,240","94,810","118,840","142,060",,,2014
523900,Other Financial Investment Activities,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,670,10.7,0.16,~,34.63,"72,020",3.2,20.06,26.07,32.83,41.3,50.46,"41,730","54,220","68,290","85,900","104,960",,,2014
523900,Other Financial Investment Activities,13-1161,Market Research Analysts and Marketing Specialists,detailed,"6,520",5.7,1.53,5,38.5,"80,070",3,16.83,23.91,35.03,47.84,66.91,"35,010","49,740","72,860","99,510","139,180",,,2014
523900,Other Financial Investment Activities,13-2031,Budget Analysts,detailed,200,12.6,0.05,~,37.89,"78,800",3.2,25.39,29.51,35.74,46.71,55.06,"52,810","61,370","74,340","97,160","114,530",,,2014
523900,Other Financial Investment Activities,13-2041,Credit Analysts,detailed,"1,680",10.2,0.4,1,48.23,"100,310",5.5,21.76,30.19,41.02,63.14,86.02,"45,250","62,790","85,320","131,330","178,930",,,2014
523900,Other Financial Investment Activities,13-2051,Financial Analysts,detailed,"43,940",3.9,10.33,16,55.49,"115,420",2.7,23.29,30.63,44.1,73.19,#,"48,440","63,720","91,720","152,230",#,,,2014
523900,Other Financial Investment Activities,15-1121,Computer Systems Analysts,detailed,"3,340",7.4,0.78,1,45.9,"95,470",2,26.95,34.46,43.58,55.28,68.97,"56,050","71,670","90,640","114,980","143,450",,,2014
523900,Other Financial Investment Activities,15-1122,Information Security Analysts,detailed,630,12.7,0.15,~,47.3,"98,390",2.7,30.85,38.54,46.8,55.86,66.26,"64,170","80,160","97,350","116,190","137,820",,,2014
523900,Other Financial Investment Activities,15-1141,Database Administrators,detailed,"1,380",8.8,0.32,1,46.63,"96,990",2.2,25.25,34.11,45.68,58.58,71.45,"52,530","70,940","95,010","121,850","148,610",,,2014
523900,Other Financial Investment Activities,15-2011,Actuaries,detailed,240,27.3,0.06,~,56.42,"117,350",8.1,29.68,37.09,50.44,67.72,86.35,"61,730","77,150","104,920","140,850","179,610",,,2014
523900,Other Financial Investment Activities,15-2031,Operations Research Analysts,detailed,"2,220",10.9,0.52,1,48.57,"101,030",5.4,23.66,29.82,42.39,58.06,85.01,"49,220","62,020","88,160","120,770","176,820",,,2014
523900,Other Financial Investment Activities,15-2041,Statisticians,detailed,**,**,**,~,39.22,"81,590",5.6,22.82,28.62,38.3,47.29,58.89,"47,470","59,520","79,660","98,370","122,480",,,2014
524100,Insurance Carriers,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,"3,040",5.4,0.26,2,30.64,"63,730",1.6,18.59,22.02,28.22,37.19,46.57,"38,660","45,790","58,700","77,360","96,860",,,2014
524100,Insurance Carriers,13-1161,Market Research Analysts and Marketing Specialists,detailed,"11,740",3.2,1.01,8,34.61,"71,980",0.9,19.57,24.65,32.97,43.09,54.25,"40,710","51,280","68,580","89,620","112,840",,,2014
524100,Insurance Carriers,13-2031,Budget Analysts,detailed,820,14.3,0.07,1,33.78,"70,270",1.6,21.83,26.42,32.89,40.23,47.57,"45,400","54,950","68,420","83,680","98,940",,,2014
524100,Insurance Carriers,13-2041,Credit Analysts,detailed,660,11.2,0.06,1,34.04,"70,790",4.3,17.83,23.35,31.36,42.97,54.88,"37,080","48,560","65,230","89,370","114,150",,,2014
524100,Insurance Carriers,13-2051,Financial Analysts,detailed,"13,630",4.1,1.17,5,39.76,"82,700",1.8,22.26,27.8,35.87,45.96,59.41,"46,300","57,820","74,600","95,600","123,580",,,2014
524100,Insurance Carriers,15-1121,Computer Systems Analysts,detailed,"27,410",3,2.36,6,39.6,"82,370",0.7,25.02,31.02,38.8,46.73,56.32,"52,030","64,530","80,710","97,200","117,140",,,2014
524100,Insurance Carriers,15-1122,Information Security Analysts,detailed,"2,570",8.8,0.22,2,42.16,"87,700",0.9,25.86,32.71,41.93,51.39,59.31,"53,790","68,040","87,210","106,880","123,370",,,2014
524100,Insurance Carriers,15-1141,Database Administrators,detailed,"4,950",3.6,0.43,3,41.14,"85,580",2,22.23,31.52,41.66,51.42,59.03,"46,240","65,570","86,640","106,950","122,780",,,2014
524100,Insurance Carriers,15-2011,Actuaries,detailed,"10,100",4.5,0.87,4,51.01,"106,090",1.4,28.16,34.69,45.9,62.24,80.9,"58,580","72,160","95,470","129,450","168,270",,,2014
524100,Insurance Carriers,15-2031,Operations Research Analysts,detailed,"7,300",5.3,0.63,3,36.72,"76,370",1.1,21.3,26.74,34.9,44.76,55.5,"44,310","55,620","72,580","93,100","115,440",,,2014
