NAICS,NAICS_TITLE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,YEAR
332400,"Boiler, Tank, and Shipping Container Manufacturing",13-1161,Market Research Analysts and Marketing Specialists,detailed,110,18.5,0.11,3,31.29,"65,070",4,16.9,20.52,23.78,39.07,57.3,"35,160","42,680","49,470","81,260","119,190",,,2015
332400,"Boiler, Tank, and Shipping Container Manufacturing",15-1141,Database Administrators,detailed,40,18.5,0.04,1,39.82,"82,820",6.9,22.54,27.69,38.24,52.64,61.91,"46,890","57,600","79,540","109,490","128,780",,,2015
332500,Hardware Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,130,18.8,0.54,5,35.32,"73,470",4.7,20.12,24.03,29.47,42.49,61.35,"41,860","49,980","61,310","88,380","127,610",,,2015
332500,Hardware Manufacturing,13-2051,Financial Analysts,detailed,100,26.5,0.43,3,39.8,"82,790",5.7,25.38,30.61,38.26,45.83,52.68,"52,780","63,670","79,590","95,320","109,570",,,2015
332500,Hardware Manufacturing,15-1121,Computer Systems Analysts,detailed,50,20.8,0.22,1,39.16,"81,450",7,21.59,26.94,39.08,49.81,59.76,"44,900","56,030","81,290","103,610","124,300",,,2015
332500,Hardware Manufacturing,15-1141,Database Administrators,detailed,150,28.6,0.61,4,39.86,"82,900",5.6,25.39,30.97,37.09,48.43,60.05,"52,820","64,420","77,150","100,740","124,910",,,2015
332600,Spring and Wire Product Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,100,19.2,0.24,2,28.49,"59,260",4.2,16.39,19.53,25,37.42,46.17,"34,100","40,630","52,000","77,820","96,040",,,2015
332600,Spring and Wire Product Manufacturing,15-1141,Database Administrators,detailed,50,17,0.11,1,37.17,"77,310",5.2,20.25,28.4,36.89,45.16,56.42,"42,130","59,060","76,740","93,930","117,340",,,2015
332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,50,16.6,0.01,~,30.53,"63,500",3.7,20.35,24.74,29.12,36.16,43.99,"42,340","51,460","60,580","75,200","91,490",,,2015
332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",13-1161,Market Research Analysts and Marketing Specialists,detailed,160,11.1,0.04,~,32.65,"67,900",4.2,18.26,23.07,28.43,39.82,54.79,"37,980","47,990","59,120","82,820","113,950",,,2015
332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",15-1121,Computer Systems Analysts,detailed,80,15.5,0.02,~,34.99,"72,780",6.8,18.01,24.76,32.76,46.29,55.04,"37,460","51,500","68,130","96,290","114,490",,,2015
332700,"Machine Shops; Turned Product; and Screw, Nut, and Bolt Manufacturing",15-1141,Database Administrators,detailed,100,13,0.03,~,32.68,"67,970",4.7,18.03,22.17,28.69,42.56,53.92,"37,500","46,110","59,680","88,520","112,160",,,2015
332800,"Coating, Engraving, Heat Treating, and Allied Activities",13-1161,Market Research Analysts and Marketing Specialists,detailed,60,24,0.04,1,26.9,"55,960",5.4,15.87,18.48,25.59,30.69,43.84,"33,010","38,450","53,230","63,840","91,180",,,2015
332800,"Coating, Engraving, Heat Treating, and Allied Activities",15-1141,Database Administrators,detailed,40,29.2,0.03,1,21.62,"44,960",6.8,12.74,14.23,20.46,24.17,36.22,"26,500","29,600","42,560","50,280","75,330",,,2015
332900,Other Fabricated Metal Product Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,100,9.6,0.04,1,31,"64,480",3.8,17.38,21.61,29.31,37.85,48.07,"36,160","44,950","60,960","78,740","99,980",,,2015
332900,Other Fabricated Metal Product Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,690,6.5,0.25,3,31.7,"65,940",2.1,17.94,22.67,29.48,37.69,49.67,"37,320","47,160","61,310","78,380","103,320",,,2015
332900,Other Fabricated Metal Product Manufacturing,13-2031,Budget Analysts,detailed,30,13.8,0.01,~,32.05,"66,670",3.1,23.18,26.94,32.07,37.22,43.25,"48,220","56,030","66,700","77,420","89,970",,,2015
332900,Other Fabricated Metal Product Manufacturing,13-2041,Credit Analysts,detailed,80,15.1,0.03,~,29.88,"62,150",3.2,21.77,25.12,28.6,33.83,38.9,"45,280","52,250","59,490","70,370","80,920",,,2015
332900,Other Fabricated Metal Product Manufacturing,13-2051,Financial Analysts,detailed,270,16.3,0.1,1,38.61,"80,320",3,25.17,30.2,36.5,44.87,54.16,"52,350","62,810","75,910","93,330","112,650",,,2015
332900,Other Fabricated Metal Product Manufacturing,15-1121,Computer Systems Analysts,detailed,450,9.9,0.16,1,41.96,"87,270",5.7,26.64,33.06,41.01,50.32,59.4,"55,420","68,760","85,310","104,660","123,560",,,2015
332900,Other Fabricated Metal Product Manufacturing,15-1122,Information Security Analysts,detailed,150,21.4,0.05,~,45,"93,610",6.4,27.22,35.26,45.23,55.66,64.57,"56,620","73,340","94,070","115,780","134,310",,,2015
332900,Other Fabricated Metal Product Manufacturing,15-1141,Database Administrators,detailed,100,9.3,0.04,1,34.77,"72,320",2.4,22.6,27.54,34.11,41.8,49.1,"47,010","57,280","70,950","86,930","102,120",,,2015
332900,Other Fabricated Metal Product Manufacturing,15-2031,Operations Research Analysts,detailed,110,6,0.04,~,35.83,"74,520",5.4,24.93,30.69,34.47,39.73,50.38,"51,850","63,830","71,700","82,640","104,800",,,2015
333100,"Agriculture, Construction, and Mining Machinery Manufacturing",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,120,9.3,0.05,1,33.56,"69,810",6.6,19.74,24.24,31.21,41.03,51.53,"41,060","50,420","64,910","85,340","107,170",,,2015
333100,"Agriculture, Construction, and Mining Machinery Manufacturing",13-1161,Market Research Analysts and Marketing Specialists,detailed,870,5.3,0.35,6,37.27,"77,530",6.9,19.04,24.47,35.23,48.94,60.49,"39,610","50,890","73,270","101,790","125,810",,,2015
333100,"Agriculture, Construction, and Mining Machinery Manufacturing",13-2041,Credit Analysts,detailed,70,15.4,0.03,1,33.05,"68,750",6.8,19.84,22.27,28.35,36.94,47.33,"41,260","46,320","58,970","76,840","98,450",,,2015
333100,"Agriculture, Construction, and Mining Machinery Manufacturing",13-2051,Financial Analysts,detailed,140,4.4,0.05,1,43.44,"90,350",5,28.17,33.73,40.95,48.41,62.88,"58,590","70,160","85,170","100,700","130,790",,,2015
333100,"Agriculture, Construction, and Mining Machinery Manufacturing",15-1121,Computer Systems Analysts,detailed,"1,310",2,0.53,2,47.53,"98,870",3.1,32.44,38.76,46.67,56.95,66.91,"67,470","80,620","97,070","118,460","139,180",,,2015
333100,"Agriculture, Construction, and Mining Machinery Manufacturing",15-1141,Database Administrators,detailed,80,15,0.03,1,33.7,"70,090",5.7,18.66,24.38,31.51,41.95,51.11,"38,820","50,710","65,540","87,250","106,310",,,2015
333200,Industrial Machinery Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,50,15.4,0.05,1,36.78,"76,510",5.7,21.63,26.4,32.52,46.13,62.66,"44,990","54,910","67,650","95,950","130,340",,,2015
333200,Industrial Machinery Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,600,11.4,0.53,7,40.6,"84,450",6.1,18.09,24.36,36.79,51.02,71.39,"37,640","50,680","76,520","106,120","148,500",,,2015
333200,Industrial Machinery Manufacturing,13-2051,Financial Analysts,detailed,170,16.9,0.15,1,44.63,"92,820",4.4,25.04,33.34,42.35,52.97,63.97,"52,080","69,340","88,090","110,170","133,050",,,2015
333200,Industrial Machinery Manufacturing,15-1121,Computer Systems Analysts,detailed,190,21,0.17,1,50.44,"104,910",4.3,31.05,38.88,48.73,61.46,75.81,"64,590","80,880","101,350","127,840","157,680",,,2015
333200,Industrial Machinery Manufacturing,15-1141,Database Administrators,detailed,40,20.3,0.04,~,39.75,"82,690",5.6,21.63,29.72,37.78,51.49,59.54,"44,990","61,810","78,590","107,100","123,840",,,2015
333300,Commercial and Service Industry Machinery Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,40,16.2,0.04,1,34.62,"72,010",6.9,19.63,23.49,32.85,42.66,56.15,"40,820","48,870","68,330","88,720","116,790",,,2015
333300,Commercial and Service Industry Machinery Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,600,6.4,0.68,10,36.76,"76,460",3.6,16.47,22.71,33.48,49.47,63.22,"34,250","47,240","69,640","102,900","131,500",,,2015
333300,Commercial and Service Industry Machinery Manufacturing,13-2041,Credit Analysts,detailed,60,17.7,0.06,1,28.8,"59,900",3.2,19.13,22.38,26.93,31.85,43.28,"39,790","46,560","56,020","66,240","90,020",,,2015
333300,Commercial and Service Industry Machinery Manufacturing,13-2051,Financial Analysts,detailed,290,6.4,0.32,1,41.44,"86,200",1.8,26.33,31.82,39.87,49.17,59.6,"54,770","66,190","82,930","102,270","123,960",,,2015
333300,Commercial and Service Industry Machinery Manufacturing,15-1121,Computer Systems Analysts,detailed,280,12.6,0.31,2,45.29,"94,210",2.8,28.35,35.05,44.44,55.24,65.47,"58,970","72,900","92,440","114,900","136,180",,,2015
333300,Commercial and Service Industry Machinery Manufacturing,15-1122,Information Security Analysts,detailed,150,4.8,0.17,~,51.93,"108,010",2.5,32.98,39.63,51.41,64.93,75.18,"68,610","82,420","106,940","135,050","156,370",,,2015
333300,Commercial and Service Industry Machinery Manufacturing,15-1141,Database Administrators,detailed,60,13.7,0.07,1,47.41,"98,620",5.4,25.42,36.31,50.46,58.42,67.51,"52,870","75,530","104,950","121,510","140,410",,,2015
333400,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,60,14.3,0.05,2,31.61,"65,740",3.9,20.1,25.13,29.21,37.22,48.79,"41,820","52,260","60,750","77,410","101,490",,,2015
333400,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",13-1161,Market Research Analysts and Marketing Specialists,detailed,470,8.6,0.36,7,31.46,"65,440",2.6,17.21,22.38,29.37,38.81,49.3,"35,790","46,560","61,080","80,720","102,550",,,2015
333400,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",13-2041,Credit Analysts,detailed,50,22.1,0.04,1,28.45,"59,170",5,15.81,21.84,27.64,34.51,41.87,"32,890","45,420","57,490","71,770","87,090",,,2015
333400,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",13-2051,Financial Analysts,detailed,130,26.1,0.1,1,33.94,"70,590",2.3,19.29,26.41,34.62,41.6,46.52,"40,120","54,920","72,010","86,520","96,760",,,2015
333400,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",15-1121,Computer Systems Analysts,detailed,120,28.5,0.09,1,41.99,"87,340",3.4,26.41,32.76,41.51,51.13,58.72,"54,930","68,140","86,330","106,350","122,140",,,2015
333400,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",15-1141,Database Administrators,detailed,60,20.8,0.04,1,40.55,"84,350",4.6,23.42,32.18,41.3,49.85,57.03,"48,720","66,940","85,900","103,690","118,620",,,2015
333400,"Ventilation, Heating, Air-Conditioning, and Commercial Refrigeration Equipment Manufacturing",15-2031,Operations Research Analysts,detailed,50,24.8,0.04,1,42.18,"87,740",9.9,17.72,27.29,44.14,56.52,67.11,"36,870","56,760","91,820","117,550","139,590",,,2015
333500,Metalworking Machinery Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,110,28.3,0.06,1,35.91,"74,690",11.1,22.59,26.27,30.87,45.48,56.95,"46,990","54,640","64,210","94,600","118,460",,,2015
333500,Metalworking Machinery Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,470,25.4,0.26,2,41.16,"85,600",8.4,19.89,26.69,40.69,54.7,66.53,"41,370","55,520","84,640","113,770","138,370",,,2015
333500,Metalworking Machinery Manufacturing,13-2051,Financial Analysts,detailed,**,**,**,~,47.53,"98,870",2.6,29.26,38.73,48.33,57.48,67.1,"60,860","80,560","100,520","119,560","139,560",,,2015
333500,Metalworking Machinery Manufacturing,15-1121,Computer Systems Analysts,detailed,**,**,**,~,50.66,"105,360",3.3,36.31,42.73,51.22,58.73,68.75,"75,530","88,880","106,540","122,160","143,010",,,2015
333500,Metalworking Machinery Manufacturing,15-1141,Database Administrators,detailed,80,46.6,0.04,~,48.09,"100,030",5.7,28.97,42.43,50.52,56.45,60.48,"60,250","88,250","105,070","117,410","125,790",,,2015
333500,Metalworking Machinery Manufacturing,15-2031,Operations Research Analysts,detailed,**,**,**,~,45.59,"94,840",3.4,36.52,40.17,44.85,51.54,57.39,"75,960","83,550","93,300","107,210","119,360",,,2015
333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,40,15.6,0.04,2,29.55,"61,460",4.3,18.01,22.85,28.32,37.22,43.96,"37,470","47,530","58,910","77,410","91,440",,,2015
333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",13-1161,Market Research Analysts and Marketing Specialists,detailed,470,11.1,0.46,5,31.26,"65,010",6.8,16.43,19.27,28.29,40.43,52.22,"34,170","40,080","58,840","84,090","108,610",,,2015
333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",13-2041,Credit Analysts,detailed,80,38.4,0.08,~,28.6,"59,490",5.1,18.41,21.52,27.51,34.34,41.28,"38,290","44,750","57,210","71,430","85,870",,,2015
333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",13-2051,Financial Analysts,detailed,270,15.4,0.27,2,34.93,"72,650",2.9,24.54,27.89,33.58,40.3,48.59,"51,050","58,010","69,840","83,830","101,060",,,2015
333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",15-1121,Computer Systems Analysts,detailed,490,15.7,0.49,3,43.15,"89,750",3.1,30.22,34.8,42.62,51.63,59.19,"62,860","72,380","88,650","107,380","123,120",,,2015
333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",15-1141,Database Administrators,detailed,40,28,0.04,~,30.73,"63,910",10.2,16.47,18.3,29.38,40.02,50.23,"34,250","38,070","61,110","83,230","104,480",,,2015
333600,"Engine, Turbine, and Power Transmission Equipment Manufacturing",15-2031,Operations Research Analysts,detailed,70,16.9,0.07,1,42.69,"88,790",4.5,26.4,32.19,41.83,51.26,63.77,"54,910","66,960","87,010","106,620","132,640",,,2015
333900,Other General Purpose Machinery Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,70,13.3,0.03,1,31.08,"64,640",3,20.55,24.79,30.19,36.99,44.26,"42,740","51,560","62,780","76,940","92,050",,,2015
333900,Other General Purpose Machinery Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,"1,200",6.3,0.45,8,31.03,"64,550",1.4,17.96,22.1,28.7,37.88,48.55,"37,350","45,970","59,700","78,800","100,980",,,2015
333900,Other General Purpose Machinery Manufacturing,13-2031,Budget Analysts,detailed,40,31.8,0.01,~,34.97,"72,730",3.9,25.33,28.38,33.76,40.7,46.65,"52,700","59,030","70,230","84,650","97,030",,,2015
333900,Other General Purpose Machinery Manufacturing,13-2041,Credit Analysts,detailed,50,11.7,0.02,~,29.02,"60,360",4,19.3,23.54,28.12,34.22,40.03,"40,140","48,970","58,490","71,170","83,260",,,2015
333900,Other General Purpose Machinery Manufacturing,13-2051,Financial Analysts,detailed,150,8.9,0.06,1,35.71,"74,270",1.9,24.61,28.28,35.13,43.09,48.68,"51,180","58,820","73,060","89,620","101,260",,,2015
333900,Other General Purpose Machinery Manufacturing,15-1121,Computer Systems Analysts,detailed,320,15.2,0.12,1,42.55,"88,500",3.1,25.6,31.8,40.82,52.95,60.35,"53,260","66,140","84,900","110,150","125,530",,,2015
333900,Other General Purpose Machinery Manufacturing,15-1141,Database Administrators,detailed,50,15.5,0.02,~,32.12,"66,800",4.1,20.97,24.72,30.2,38.33,47.62,"43,620","51,420","62,810","79,730","99,050",,,2015
333900,Other General Purpose Machinery Manufacturing,15-2031,Operations Research Analysts,detailed,70,11.9,0.03,1,40.14,"83,480",4.2,23.65,31.83,37.22,47.14,57.62,"49,190","66,210","77,420","98,060","119,840",,,2015
334100,Computer and Peripheral Equipment Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,140,14.9,0.09,3,37.81,"78,650",5.2,22.43,28.01,35.53,46.57,58.97,"46,660","58,270","73,900","96,870","122,660",,,2015
334100,Computer and Peripheral Equipment Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,"3,760",17.5,2.37,15,48.36,"100,580",6,23.38,32.16,45.82,63.85,77.34,"48,640","66,900","95,310","132,820","160,870",,,2015
334100,Computer and Peripheral Equipment Manufacturing,13-2031,Budget Analysts,detailed,50,29.8,0.03,1,34.04,"70,800",11.3,20.8,23.27,30.41,43.78,55.03,"43,260","48,410","63,250","91,060","114,460",,,2015
334100,Computer and Peripheral Equipment Manufacturing,13-2041,Credit Analysts,detailed,140,49.9,0.09,1,36.98,"76,930",4.2,25.11,29.03,34.76,40.22,55.3,"52,220","60,390","72,300","83,670","115,020",,,2015
334100,Computer and Peripheral Equipment Manufacturing,13-2051,Financial Analysts,detailed,"1,250",15.8,0.79,6,43.5,"90,480",2.7,26.57,32.68,40.68,50.98,61.9,"55,270","67,970","84,610","106,030","128,740",,,2015
334100,Computer and Peripheral Equipment Manufacturing,15-1121,Computer Systems Analysts,detailed,"5,070",10.2,3.2,12,49.22,"102,370",4.5,28.52,36.45,46.76,58.7,72.38,"59,320","75,820","97,270","122,100","150,540",,,2015
334100,Computer and Peripheral Equipment Manufacturing,15-1122,Information Security Analysts,detailed,170,19,0.11,2,44.05,"91,620",5.5,25.97,30.46,41.42,56.44,69.69,"54,020","63,360","86,150","117,390","144,940",,,2015
334100,Computer and Peripheral Equipment Manufacturing,15-1141,Database Administrators,detailed,330,23.5,0.21,3,38.45,"79,970",3.8,20.79,26.6,39.07,47.89,57.98,"43,240","55,320","81,270","99,610","120,590",,,2015
334100,Computer and Peripheral Equipment Manufacturing,15-2031,Operations Research Analysts,detailed,**,**,**,5,49.61,"103,190",7.2,27.31,36.14,48.49,61.37,75.41,"56,810","75,170","100,860","127,650","156,850",,,2015
334200,Communications Equipment Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,110,18.2,0.13,2,34.35,"71,450",3.6,20.77,25.53,32.39,41.65,53.86,"43,210","53,100","67,380","86,640","112,020",,,2015
334200,Communications Equipment Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,860,7.4,0.96,12,41.59,"86,510",4.3,21.35,27.12,36.29,50.85,69.49,"44,400","56,400","75,490","105,780","144,530",,,2015
334200,Communications Equipment Manufacturing,13-2031,Budget Analysts,detailed,100,29.2,0.12,1,37.28,"77,540",6.3,22.43,27.4,37.52,45.7,54.73,"46,650","57,000","78,050","95,050","113,840",,,2015
334200,Communications Equipment Manufacturing,13-2051,Financial Analysts,detailed,480,12.7,0.54,5,43.86,"91,240",4.2,26.49,31.84,40.35,50.36,61.57,"55,100","66,230","83,920","104,740","128,070",,,2015
334200,Communications Equipment Manufacturing,15-1121,Computer Systems Analysts,detailed,970,17.6,1.09,5,44.06,"91,640",3,25.46,32.14,41.63,53.81,68.05,"52,970","66,840","86,590","111,920","141,540",,,2015
334200,Communications Equipment Manufacturing,15-1122,Information Security Analysts,detailed,160,25.2,0.18,2,42.85,"89,120",2.9,19.75,32.91,41.86,52.44,64.93,"41,080","68,450","87,060","109,080","135,050",,,2015
334200,Communications Equipment Manufacturing,15-1141,Database Administrators,detailed,120,15.4,0.13,2,42.53,"88,460",3.3,26.78,32.66,42.07,52.61,60.95,"55,700","67,930","87,510","109,420","126,780",,,2015
334200,Communications Equipment Manufacturing,15-2031,Operations Research Analysts,detailed,300,43.3,0.33,1,46.2,"96,090",6.4,25.14,32.53,42.2,57.28,73.4,"52,300","67,660","87,790","119,150","152,680",,,2015
334300,Audio and Video Equipment Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,30,29.5,0.18,1,36.66,"76,250",3.8,23.52,27.79,35.11,45.92,54.8,"48,920","57,810","73,030","95,520","113,970",,,2015
334300,Audio and Video Equipment Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,340,13,1.76,14,37.06,"77,090",4.3,19.5,24.89,35.07,48.61,58.81,"40,560","51,770","72,940","101,110","122,320",,,2015
334300,Audio and Video Equipment Manufacturing,13-2051,Financial Analysts,detailed,140,15.4,0.72,3,40.38,"83,990",3.5,25.52,31.97,39.3,46.98,56.06,"53,090","66,500","81,750","97,730","116,610",,,2015
334300,Audio and Video Equipment Manufacturing,15-1121,Computer Systems Analysts,detailed,300,19.1,1.55,3,46.59,"96,920",3.2,28.69,36.15,47.48,56.82,65.69,"59,660","75,190","98,760","118,180","136,640",,,2015
334300,Audio and Video Equipment Manufacturing,15-1122,Information Security Analysts,detailed,30,31.1,0.17,1,54.64,"113,640",8.6,31.96,41.25,51.24,64.71,73.67,"66,480","85,790","106,590","134,600","153,220",,,2015
334400,Semiconductor and Other Electronic Component Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,280,7,0.08,2,37.75,"78,520",2.5,20.48,27.8,35.79,45.98,60.04,"42,600","57,820","74,450","95,640","124,890",,,2015
334400,Semiconductor and Other Electronic Component Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,"2,390",6.8,0.65,8,50.94,"105,960",3.7,23.16,31.92,47.97,67.8,83.16,"48,160","66,390","99,770","141,030","172,970",,,2015
334400,Semiconductor and Other Electronic Component Manufacturing,13-2031,Budget Analysts,detailed,160,17.3,0.04,1,40.36,"83,940",2.5,26.27,31.05,38.75,49,58.71,"54,630","64,590","80,610","101,930","122,120",,,2015
334400,Semiconductor and Other Electronic Component Manufacturing,13-2041,Credit Analysts,detailed,50,9.2,0.01,~,33.91,"70,540",3.5,21.54,25.29,29.83,41.43,50.79,"44,800","52,610","62,040","86,170","105,630",,,2015
334400,Semiconductor and Other Electronic Component Manufacturing,13-2051,Financial Analysts,detailed,"1,640",12.1,0.45,4,43.54,"90,570",3.2,24.78,31.67,41.91,53.83,66.26,"51,530","65,870","87,170","111,970","137,820",,,2015
334400,Semiconductor and Other Electronic Component Manufacturing,15-1121,Computer Systems Analysts,detailed,"2,530",5.8,0.69,5,50.91,"105,880",2.8,29.19,38.64,49.53,61.28,75,"60,720","80,370","103,020","127,470","156,010",,,2015
334400,Semiconductor and Other Electronic Component Manufacturing,15-1122,Information Security Analysts,detailed,360,23.8,0.1,1,52.07,"108,300",5.9,30.97,39.05,50.89,63.18,77.11,"64,420","81,230","105,850","131,420","160,390",,,2015
334400,Semiconductor and Other Electronic Component Manufacturing,15-1141,Database Administrators,detailed,240,8,0.07,2,45.93,"95,540",2.2,26,35.44,46.72,56.1,66.69,"54,090","73,710","97,170","116,690","138,720",,,2015
334400,Semiconductor and Other Electronic Component Manufacturing,15-2031,Operations Research Analysts,detailed,**,**,**,1,39.22,"81,570",5.8,18.01,23.44,38.86,51.91,61.99,"37,450","48,760","80,830","107,960","128,950",,,2015
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,250,7.9,0.06,2,34.88,"72,560",1.9,20.62,26.53,34.16,42.92,51.87,"42,880","55,190","71,060","89,270","107,890",,,2015
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",13-1161,Market Research Analysts and Marketing Specialists,detailed,"3,900",8,0.98,14,40.35,"83,930",2,20.83,27.28,36.54,51.43,67.62,"43,330","56,740","76,010","106,980","140,650",,,2015
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",13-2031,Budget Analysts,detailed,"1,220",16.6,0.31,1,41.96,"87,280",2.7,26.88,32.2,40.42,50.6,60.58,"55,910","66,980","84,070","105,250","126,010",,,2015
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",13-2041,Credit Analysts,detailed,120,27.9,0.03,1,33.17,"68,990",4.1,20.83,25.61,32.31,36.98,43.99,"43,320","53,260","67,210","76,920","91,490",,,2015
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",13-2051,Financial Analysts,detailed,"2,500",6.7,0.62,4,41.3,"85,910",1.1,26.2,31.99,39.8,49.02,59.65,"54,500","66,540","82,790","101,970","124,070",,,2015
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",15-1121,Computer Systems Analysts,detailed,"3,630",6,0.91,6,47.22,"98,220",1.1,30.47,37,46.41,57.13,67.76,"63,370","76,950","96,540","118,840","140,930",,,2015
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",15-1122,Information Security Analysts,detailed,670,7.2,0.17,2,48.04,"99,920",1.7,30.44,38.16,47.17,57.78,69.18,"63,310","79,370","98,120","120,180","143,890",,,2015
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",15-1141,Database Administrators,detailed,380,8.1,0.1,2,47.92,"99,680",2,28.23,37.79,47.85,59.31,70.15,"58,720","78,600","99,530","123,350","145,910",,,2015
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",15-2031,Operations Research Analysts,detailed,410,19.3,0.1,1,44.94,"93,480",3.2,26.08,32.36,42.79,55.01,68.15,"54,240","67,300","89,010","114,430","141,750",,,2015
334500,"Navigational, Measuring, Electromedical, and Control Instruments Manufacturing",15-2041,Statisticians,detailed,80,10.8,0.02,~,48.52,"100,920",3.6,26.84,36.67,49.05,60.31,71.07,"55,820","76,280","102,020","125,440","147,830",,,2015
334600,Manufacturing and Reproducing Magnetic and Optical Media,13-1161,Market Research Analysts and Marketing Specialists,detailed,130,12,0.81,3,43.9,"91,320",4.3,25.21,29.88,41.07,55.79,70.13,"52,430","62,160","85,430","116,040","145,870",,,2015
334600,Manufacturing and Reproducing Magnetic and Optical Media,13-2051,Financial Analysts,detailed,70,9.5,0.41,1,41.9,"87,140",3.1,26.49,32.95,41.6,51.41,59.52,"55,110","68,540","86,530","106,940","123,790",,,2015
334600,Manufacturing and Reproducing Magnetic and Optical Media,15-1121,Computer Systems Analysts,detailed,170,37.4,1.04,3,44.15,"91,830",2.7,27.32,33.44,41.88,51.65,65.82,"56,830","69,560","87,110","107,440","136,900",,,2015
335100,Electric Lighting Equipment Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,480,12,1.03,14,28.52,"59,310",5.4,11.12,18.77,26.23,35.93,48.94,"23,140","39,050","54,550","74,740","101,780",,,2015
335100,Electric Lighting Equipment Manufacturing,13-2051,Financial Analysts,detailed,110,38.2,0.24,1,32.04,"66,650",4.8,24.45,26.67,29.92,36.41,45.24,"50,850","55,480","62,240","75,730","94,090",,,2015
335100,Electric Lighting Equipment Manufacturing,15-1121,Computer Systems Analysts,detailed,50,22.6,0.1,1,39.21,"81,550",4.4,25.3,28.84,37.74,49.44,58.02,"52,630","59,980","78,490","102,840","120,680",,,2015
335200,Household Appliance Manufacturing,13-1141,"Compensation, Benefits, and Job Analysis Specialists",detailed,30,12.3,0.05,2,37.9,"78,830",7.5,20.44,26.21,36.27,49.23,59.95,"42,520","54,510","75,440","102,400","124,690",,,2015
335200,Household Appliance Manufacturing,13-1161,Market Research Analysts and Marketing Specialists,detailed,350,14,0.58,10,39.31,"81,770",7.8,20.65,26.46,37.95,49.83,62.43,"42,950","55,040","78,930","103,640","129,860",,,2015
